idx,I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
30,-0.000692284838997137,-0.05713951663288421,-0.050485808822191634,0.02161356277628975,0.015059843789853918,-0.05139222218725778,0.08266533855421605,0.0714064895306294,0.06449541489123492,-0.0026458312878743576,-0.023752522852450136,-0.04781879978831243
31,0.016803443014682836,-0.03321480367889592,-0.05632088370819654,0.0030315555163032692,0.028436965012224986,-0.04810165889670105,0.07493043727997274,0.10090479576384417,0.10985403701580009,0.048928120215784125,0.030449614725454877,-0.027881143776170174
32,0.042204508801700874,-0.01640177402054748,-0.07109771206087338,-0.02329800410865666,0.04869085283079794,-0.04221249231114409,0.06540369790906111,0.1422048989209102,0.17040085058728136,0.12657856594856498,0.09095807675350374,0.012389464589289134
33,0.09265704925794355,0.008209235674929531,-0.08698579303898593,-0.048867028228651174,0.07533258626283668,-0.037480727108651954,0.05664705336735025,0.18796452592072102,0.23876331729744169,0.22495830264591551,0.17425774421991594,0.06301811188177679
34,0.15209201388694352,0.05755652569732852,-0.09663793206102446,-0.10158182841373695,0.11613348371214777,-0.015361890807570257,0.03299931298042183,0.2293587806931139,0.3108106181660047,0.348977379293151,0.2952497459501151,0.13385052142773998
35,0.22926960253230724,0.13766555187861843,-0.09830481801788651,-0.1781944907238439,0.1525167807082535,0.030956348371948876,-0.010007846634740395,0.2688216967559502,0.40647582128076376,0.4974557930628476,0.4638272556477534,0.23555512474068946
36,0.3301636925989324,0.23071865957363843,-0.09301712571363376,-0.27282095302571296,0.1949738588958801,0.0709587503444173,-0.05401203371161395,0.31770263905404006,0.53028163114622,0.6743356854144069,0.6432068201805223,0.3501459542602823
37,0.43977519558498107,0.32187634850281066,-0.1041212239205186,-0.3743051589827717,0.24917331313769275,0.11560000089818397,-0.06498094624344117,0.41989660729947365,0.6796180657442142,0.8626123224085334,0.8286585710267589,0.45896227557001174
38,0.5374578811972626,0.3983507069043862,-0.09380479372828104,-0.46581446706149704,0.3052941051771846,0.14337252771297732,-0.058995264609563905,0.5244656516715831,0.8239374867648419,1.0245167879700143,0.9826483992277237,0.5582781884861526
39,0.6163113166087554,0.48831071533763554,-0.08553170054554464,-0.5508855261678454,0.3338689973739285,0.1913150018324749,-0.06518769712449565,0.6133365045883402,0.9410855402554886,1.1610106522829555,1.1185779227324673,0.6679640881040676
40,0.6671328359538687,0.5736767412739872,-0.053013028730931895,-0.6199207057899263,0.3369779272696473,0.25903070381922955,-0.10457447584626284,0.6626137493196057,1.0025900303604183,1.3007443362326176,1.2538614165270772,0.765211372351372
41,0.6814841943635833,0.6565118137185721,-0.0028508601755095186,-0.6703316489210959,0.31938973486191424,0.33265547724715205,-0.16342661444377893,0.6071576580991476,0.9858281640162431,1.4107973982056805,1.389824844431971,0.8605211619655225
42,0.6658112358287456,0.7537082260138696,0.09333623431953919,-0.723083411316819,0.27550896820868076,0.425997506165924,-0.21962808961420224,0.4426968497861918,0.875961046204221,1.4201466891830934,1.469205392652613,0.9428054012957235
43,0.6022590445940121,0.8742037354966621,0.28066050104782453,-0.749438914124761,0.1583306648047834,0.5835813891688579,-0.3178030936823235,0.15128710460400419,0.693164878022438,1.381758682448612,1.5033088173033902,1.0081239188660829
44,0.5303466572854992,0.9742556781692809,0.4471898967034485,-0.7587022582944347,0.0286691462506136,0.7177894877964496,-0.42142957651250657,-0.17101206677730454,0.48776321243213544,1.3092079820522051,1.4973337798270732,1.0332710012106323
45,0.47259795274816485,0.987440889877907,0.5238758139272311,-0.7276925716346249,-0.03442206230960256,0.7636901211049996,-0.4960291559360502,-0.41034027831471703,0.26531625260594377,1.1830783445069226,1.3954970532881419,0.9994258372736287
46,0.4231824084544809,0.9091766286557225,0.4998090749548807,-0.6552068791433683,-0.05302956115284366,0.7056430959335593,-0.5167673992986219,-0.6204382938982953,0.03463633157267562,0.9202498422293915,1.1839914361602348,0.9183064764673413
47,0.3518832385267929,0.8122178374806558,0.48410783148968883,-0.5680774917146334,-0.08783055663433009,0.6554489060674741,-0.5129178810052264,-0.8462434877753373,-0.2759197252587812,0.5301409063518165,0.8664038618883606,0.788700029358433
48,0.24261657272277232,0.7737400791927231,0.5445051265653599,-0.4924668976868702,-0.1571011811754753,0.6612744873867403,-0.49023885686811813,-1.0236385285852714,-0.5874747372329611,0.11808529465696073,0.5078526133196715,0.6398457575800932
49,0.12272827219851654,0.7068980310661506,0.5801009271058201,-0.4123927976777121,-0.2563696075068156,0.6635594364174132,-0.4545241955518003,-1.1162746831411359,-0.8545738830063693,-0.2528693073228759,0.1762879142085463,0.5002144610776771
50,0.031357769365947856,0.6000364005959712,0.5842000821041501,-0.3156197425405681,-0.2650287363462531,0.5930261400829218,-0.42949015895837866,-1.1710058913760575,-1.0181259791825408,-0.5126886856146489,-0.05905451524978968,0.3687703774031642
51,0.006728605796415883,0.5006418962777845,0.5087833188318011,-0.250303601968589,-0.2530746034725313,0.5083664767008857,-0.42938461257564203,-1.1736848803115691,-1.0739787488077464,-0.5841300815126065,-0.16967312862575606,0.30207015760925326
52,0.00038420190405011323,0.4301350974635274,0.4445952912101123,-0.214096523505034,-0.2213352651353731,0.4406053424773995,-0.43603500477616747,-1.1270780243525282,-1.0750520395569143,-0.5785923065254875,-0.17009477280889312,0.27042550056573955
53,-0.01713660330435781,0.36543116445387336,0.4020077012688143,-0.1671199107284566,-0.20116599443740363,0.38644169493955666,-0.4122022117252014,-1.0693941148607105,-1.0495819803627058,-0.564305845420881,-0.18675116593015645,0.21213042382347216
54,-0.05335317099315814,0.2938553233035477,0.3636858795209494,-0.10353363734048177,-0.2085874842621033,0.33777964619797235,-0.38140978306107587,-1.0211682389836385,-1.0113936087357802,-0.5704183174964249,-0.21050457217742408,0.14563006762939146
55,-0.11548991813381032,0.2109305113547771,0.3279813262975426,-0.035887053679613035,-0.21663590511193204,0.2812918589763973,-0.343928221809172,-0.9676689452511963,-0.9778791676021429,-0.5711407281109568,-0.24662009096143628,0.07486415152053064
56,-0.15376604351987588,0.12529710397230195,0.2992026077415914,0.022579363930114275,-0.21382968276137415,0.21529036040623284,-0.29589854683346756,-0.8751108751220904,-0.9494706072190774,-0.5830684013394494,-0.30296743506655177,0.009232788017157136
57,-0.17093781548373807,0.058887664019503655,0.24978831680037256,0.054446848578804476,-0.21194802470461713,0.15580345906103887,-0.2552487945077113,-0.7755379383829468,-0.88259511673854,-0.5666687226330521,-0.3245205727113262,-0.07425035893050516
58,-0.1720563250524712,0.05055370271378693,0.22097328209829967,0.06951486458961073,-0.2044663152940882,0.1343633856787929,-0.23550962765794264,-0.7029537442407321,-0.79684683690121,-0.5495685256418416,-0.30955702821477976,-0.0903517935249179
59,-0.16862873664360684,0.05043777035856757,0.21227486897652575,0.0688575105502939,-0.19847652084843756,0.13150382732323676,-0.23488395080831714,-0.616635230248769,-0.7121050447253474,-0.4941468863263241,-0.3003921418247157,-0.08785901991732897
60,-0.1549106358856615,0.042992534623705704,0.20851627749816165,0.06766530657375391,-0.18727258708739022,0.12861717915063087,-0.2180672916428428,-0.5279791623880052,-0.6180526990539943,-0.4306540027825385,-0.2786014746906388,-0.07200536568366256
61,-0.1421096260993093,0.03556806791230707,0.17690623106818365,0.06263827123689247,-0.16270646612365103,0.10888741785674136,-0.1787966424274579,-0.42913733835483775,-0.5012941704516316,-0.36603436657972444,-0.24993871456839062,-0.05716196075115793
62,-0.130568046191451,0.014027471816113295,0.13687393262441,0.06390216493382983,-0.13086828548467222,0.08187878846822602,-0.12016273902537941,-0.3230758877950568,-0.38617512457408026,-0.300335065968931,-0.2106537052751402,-0.056004486923563336
63,-0.11168264647738194,-0.0071647605431846215,0.10097203491536934,0.05850765879945952,-0.09781281284409338,0.05064829400931793,-0.071758725895649,-0.2393706565155435,-0.28185023387021546,-0.23544098696589105,-0.17102953033416907,-0.062121774382680815
64,-0.07957885963206984,-0.013438973367245276,0.05240397072525385,0.05388948564657787,-0.06902185827260057,0.019368836703695495,-0.027233800817250894,-0.17125310691482393,-0.19855345281488537,-0.17875798137788246,-0.1314305842829217,-0.05632943139749864
