idx,I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
0,0.02882107924882963,0.010763551577765276,0.0015603651591781162,-0.006670216170981749,0.0214475850098959,0.01995300860794691,-0.11066577720088122,-0.08211150702223408,-0.038175595064284695,-0.04283700134853555,-0.016246158941276928,-0.00356393503058193
1,0.015355501968470419,-0.014563582060176133,-0.019629774864615854,-0.0011493164772488004,0.030035483055233902,-0.010041568517449577,-0.10330664109112356,-0.07034947545307815,-0.0384575339114307,-0.0447624263576587,-0.021020726296926653,0.006550378021691651
2,0.008657632139403456,-0.02787591412286386,-0.032428315830087796,-0.002456213820511366,0.032075645294896864,-0.04616814882073404,-0.08574327070793639,-0.05447408748668536,-0.039437123263362045,-0.037503822100719564,-0.013351730747204638,0.015605341717830255
3,0.016578451310467375,-0.056433997544578146,-0.06809154068607498,0.017528325501166078,0.039960197531893,-0.06304551419185733,-0.07561980416560264,-0.04124498184590003,-0.03432455360614042,-0.01634934106453953,0.003469962008241928,0.02223007768215842
4,0.03237455597980356,-0.04102542582922952,-0.07970645762468634,0.0056625983517284775,0.055801384201510415,-0.060941655867728595,-0.05896001273762974,-0.037855117675475614,-0.011355057763741738,-0.007855848523960346,0.015587179006333357,0.023608060331496983
5,0.045665032148510906,-0.01046806548914761,-0.06704960998919912,-0.020199788045320927,0.06758399836620736,-0.0373802246273245,-0.05345007657416098,-0.032516051738708085,-0.016165267722905968,-0.005789187760958908,0.01376972631621666,0.02121254375631855
6,0.04145525775544761,0.029794080806624008,-0.039123297111087384,-0.03153304778107769,0.05483069316001905,-0.00667215609233511,-0.054175969058696774,-0.02729724103467443,0.002158042926317244,-0.012839680315870128,0.009189425863380354,0.0266101034072894
7,0.042906554302937515,0.04452329795846073,-0.0017236733142045393,-0.02433680045300609,0.030990577768649892,0.02148094603294679,-0.03870318430706976,-0.00982625122596531,0.014350316603612218,-0.0007995898925903244,0.020234082238888187,0.014558821342531794
8,0.022153422271461255,0.03187474705108731,0.010199166532447283,-0.02688464790903992,0.011848652251921268,0.021614364444598556,-0.033713189380709094,-0.02464612760658544,0.0005565099261517492,-0.0050070824873192366,0.01702339180810536,0.013258599460904998
9,0.014626280969549939,-0.0010291256468482612,0.006836316112048539,-0.005196098021505002,0.012807581172779045,0.0035665478687175525,-0.034688914942062485,-0.037185624286599356,-0.006635538031567467,-0.010409229297736633,0.011421059017959076,0.009853493904820015
10,0.00369982337542311,-0.01787602489681335,-0.009271948329354872,0.0015854400382964567,0.010415701513292274,-0.017240386926301234,-0.033768481032096245,-0.02277056831328947,0.006338726931802985,-0.007694704846335693,0.015013402002042958,0.0044659568229151805
11,0.0036103481483769906,-0.03165260538761229,-0.03203794111938218,0.004785142210755267,0.0073298838879474176,-0.03610092539177234,-0.042130085451847,-0.029042065350336738,-0.013953063067908444,-0.01988927323650236,0.0014206165655333974,0.006552640647160525
12,0.023228283725520375,-0.07053519986159905,-0.06407508406998483,0.023768911489868066,0.014802621276714301,-0.06332015373295458,-0.05914566927554807,-0.04457985241404841,-0.03125416761125438,-0.019806077230548863,-0.0022149533645192537,-0.0010124231596552388
13,-0.00023168492285372856,-0.09697706773711272,-0.09130146470216108,0.045315231479251254,0.03024920056900962,-0.07841267908164613,-0.049067839371276414,-0.03893819107407484,-0.022998318924669442,-0.02086685201034899,-0.012652116698181767,-0.007790804099451362
14,-0.015893248373032354,-0.08386572408671132,-0.07131555068098608,0.0488266160591841,0.035493133896455496,-0.07959818532395214,-0.034051658781814945,-0.033501823603619724,-0.03731445640981276,-0.02436354533106211,-0.014140492292318008,-0.005073457361356018
15,0.01142675334081106,-0.050163439703044155,-0.07628278223107421,0.029908425111654077,0.03289193670888436,-0.0599885047945448,-0.01995538833282374,-0.048439601620845374,-0.03003873993710482,-0.03447820085009001,-0.03115751215553482,-0.0058284294339571024
16,0.009594003605116537,-0.02409960439685932,-0.04584637941742447,0.013048390933350258,0.04228719019631572,-0.03698053984724538,-0.014502613428592992,-0.041628337105330315,-0.058186233219864186,-0.05094942095287758,-0.028196139437966464,-0.0031160094117716683
17,0.03214818600879096,-0.0027185567202831495,-0.021405901380345614,-0.006390986270431158,0.03541492650309113,-0.015024980422641707,-0.012172406263377886,-0.045300535837995676,-0.03357927377336625,-0.04713719670135538,-0.03687529561386545,-0.026833671567624923
18,0.006813899675491614,-0.00844331158255246,0.0016398953958867424,-0.004607892661514228,0.008851512468104014,-0.002351285326461665,-0.028694404195890012,-0.049055658910729966,-0.05095435049005881,-0.05751300477507615,-0.04904018283903998,-0.0448196702386109
19,-0.0019088774071786274,-0.031171255749270044,-0.02731270276423676,0.006136159310897532,0.017837520148426995,-0.036009364647900666,-0.045035452643983606,-0.05302795541848515,-0.052418132671942064,-0.05889795381456667,-0.05571276096486942,-0.04655298735401188
20,-0.010908809180790879,-0.0485390588704262,-0.026795438002251086,0.019665385606035722,0.012280849383399217,-0.04825360921560143,-0.039049531664290496,-0.05832930990124793,-0.060732084981177464,-0.058290442923510016,-0.04578842919841196,-0.05290042696788805
21,-0.01646976916153567,-0.04783861811365288,-0.044198899954697106,0.03967193131838794,0.013932540628740329,-0.05045258773348152,-0.019664359232071035,-0.04372761191796168,-0.035450310835430626,-0.057713832426874584,-0.038424689981989196,-0.02823677038338339
22,-0.018253358178882434,-0.0798793441646385,-0.07732338879728134,0.04231895937643284,0.024259246678385277,-0.09088342532370075,-0.017590896059803185,-0.04124712800235089,-0.02195540768375079,-0.039564247749477616,-0.03131155752296454,-0.01932825150279674
23,0.0005561466560920891,-0.0859511559522123,-0.09514876884032916,0.052858117453035404,0.03894924772606778,-0.102208346867486,-0.01926744536627164,-0.044798536777931525,-0.025781751023197352,-0.03511795362096734,-0.023865291142791664,-0.017173717120098977
24,0.0019406974767257699,-0.07355969705089967,-0.07678813932547593,0.0380800731545581,0.037725273340413694,-0.07718146612829127,-0.026325266920742205,-0.05057530736308691,-0.02909291985784096,-0.03335836658849542,-0.020566163314317806,-0.02271493216234889
25,-0.01381581012105078,-0.07929038389330494,-0.06615520742766084,0.04727849020936858,0.03443288313835389,-0.06318885097141502,-0.02730071329966395,-0.041404645034848725,-0.028721501830319518,-0.04295769286624837,-0.023662741646210114,-0.022937748599365704
26,-0.011966347075541896,-0.06406835035514276,-0.06136276435674599,0.047180511501976184,0.04432335385540019,-0.06834786450407941,-0.024011620310499596,-0.043662588602902314,-0.026467488921408544,-0.03704271998908443,-0.03821267146360201,-0.025946456329963938
