idx,I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
98,-0.06831999999999999,-0.10736,-0.039040000000000005,0.08784,-0.014639999999999993,-0.0732,0.0,-0.09759999999999999,-0.06831999999999999,-0.07808,-0.08784,-0.11712
99,-0.06831999999999999,-0.10736,-0.039040000000000005,0.08784,-0.014639999999999993,-0.0732,0.0,-0.09759999999999999,-0.06831999999999999,-0.07808,-0.08784,-0.11712
100,-0.07808,-0.09759999999999999,-0.019519999999999996,0.08784,-0.02928,-0.058559999999999994,-0.00976,-0.09759999999999999,-0.06831999999999999,-0.07808,-0.08784,-0.10736
101,-0.07808,-0.09759999999999999,-0.019519999999999996,0.08784,-0.02928,-0.058559999999999994,-0.00976,-0.09759999999999999,-0.06831999999999999,-0.07808,-0.08784,-0.10736
102,-0.07808,-0.09759999999999999,-0.019519999999999996,0.08784,-0.02928,-0.058559999999999994,-0.00976,-0.09759999999999999,-0.06831999999999999,-0.07808,-0.08784,-0.10736
103,-0.07808,-0.09759999999999999,-0.019519999999999996,0.08784,-0.02928,-0.058559999999999994,-0.00976,-0.09759999999999999,-0.06831999999999999,-0.07808,-0.08784,-0.10736
104,-0.08784,-0.09759999999999999,-0.009759999999999991,0.09272,-0.039040000000000005,-0.05367999999999999,0.0,-0.09759999999999999,-0.06831999999999999,-0.07808,-0.07808,-0.09759999999999999
105,-0.08784,-0.09759999999999999,-0.009759999999999991,0.09272,-0.039040000000000005,-0.05367999999999999,0.0,-0.09759999999999999,-0.06831999999999999,-0.07808,-0.07808,-0.09759999999999999
106,-0.08784,-0.09759999999999999,-0.009759999999999991,0.09272,-0.039040000000000005,-0.05367999999999999,0.0,-0.09759999999999999,-0.06831999999999999,-0.07808,-0.07808,-0.09759999999999999
107,-0.08784,-0.09759999999999999,-0.009759999999999991,0.09272,-0.039040000000000005,-0.05367999999999999,0.0,-0.09759999999999999,-0.06831999999999999,-0.07808,-0.07808,-0.09759999999999999
108,-0.07808,-0.09759999999999999,-0.019519999999999996,0.08784,-0.02928,-0.058559999999999994,0.0,-0.09759999999999999,-0.06831999999999999,-0.07808,-0.07808,-0.09759999999999999
109,-0.07808,-0.09759999999999999,-0.019519999999999996,0.08784,-0.02928,-0.058559999999999994,0.0,-0.09759999999999999,-0.06831999999999999,-0.07808,-0.07808,-0.09759999999999999
110,-0.07808,-0.09759999999999999,-0.019519999999999996,0.08784,-0.02928,-0.058559999999999994,0.0,-0.09759999999999999,-0.06831999999999999,-0.07808,-0.07808,-0.09759999999999999
111,-0.07808,-0.09759999999999999,-0.019519999999999996,0.08784,-0.02928,-0.058559999999999994,0.0,-0.09759999999999999,-0.06831999999999999,-0.07808,-0.07808,-0.09759999999999999
112,-0.06831999999999999,-0.09759999999999999,-0.02928,0.08295999999999999,-0.019519999999999996,-0.06344,0.0,-0.09759999999999999,-0.06831999999999999,-0.07808,-0.07808,-0.10736
113,-0.06831999999999999,-0.09759999999999999,-0.02928,0.08295999999999999,-0.019519999999999996,-0.06344,0.0,-0.09759999999999999,-0.06831999999999999,-0.07808,-0.07808,-0.10736
114,-0.06831999999999999,-0.09759999999999999,-0.02928,0.08295999999999999,-0.019519999999999996,-0.06344,0.0,-0.09759999999999999,-0.06831999999999999,-0.07808,-0.07808,-0.10736
115,-0.06831999999999999,-0.09759999999999999,-0.02928,0.08295999999999999,-0.019519999999999996,-0.06344,0.0,-0.09759999999999999,-0.06831999999999999,-0.07808,-0.07808,-0.10736
116,-0.05856,-0.09759999999999999,-0.03903999999999999,0.07808,-0.009760000000000005,-0.06831999999999999,0.0,-0.09759999999999999,-0.06831999999999999,-0.06831999999999999,-0.07808,-0.09759999999999999
117,-0.05856,-0.09759999999999999,-0.03903999999999999,0.07808,-0.009760000000000005,-0.06831999999999999,0.0,-0.09759999999999999,-0.06831999999999999,-0.06831999999999999,-0.07808,-0.09759999999999999
118,-0.05856,-0.09759999999999999,-0.03903999999999999,0.07808,-0.009760000000000005,-0.06831999999999999,0.0,-0.09759999999999999,-0.06831999999999999,-0.06831999999999999,-0.07808,-0.09759999999999999
119,-0.05856,-0.09759999999999999,-0.03903999999999999,0.07808,-0.009760000000000005,-0.06831999999999999,0.0,-0.09759999999999999,-0.06831999999999999,-0.06831999999999999,-0.07808,-0.09759999999999999
120,-0.06831999999999999,-0.09759999999999999,-0.02928,0.08295999999999999,-0.019519999999999996,-0.06344,0.00976,-0.08784,-0.05856,-0.06831999999999999,-0.06831999999999999,-0.08784
121,-0.06831999999999999,-0.09759999999999999,-0.02928,0.08295999999999999,-0.019519999999999996,-0.06344,0.00976,-0.08784,-0.05856,-0.06831999999999999,-0.06831999999999999,-0.08784
122,-0.06831999999999999,-0.09759999999999999,-0.02928,0.08295999999999999,-0.019519999999999996,-0.06344,0.00976,-0.08784,-0.05856,-0.06831999999999999,-0.06831999999999999,-0.08784
123,-0.06831999999999999,-0.09759999999999999,-0.02928,0.08295999999999999,-0.019519999999999996,-0.06344,0.00976,-0.08784,-0.05856,-0.06831999999999999,-0.06831999999999999,-0.08784
124,-0.07808,-0.09759999999999999,-0.019519999999999996,0.08784,-0.02928,-0.058559999999999994,0.0,-0.08784,-0.05856,-0.06831999999999999,-0.06831999999999999,-0.08784
125,-0.07808,-0.09759999999999999,-0.019519999999999996,0.08784,-0.02928,-0.058559999999999994,0.0,-0.08784,-0.05856,-0.06831999999999999,-0.06831999999999999,-0.08784
126,-0.07808,-0.09759999999999999,-0.019519999999999996,0.08784,-0.02928,-0.058559999999999994,0.0,-0.08784,-0.05856,-0.06831999999999999,-0.06831999999999999,-0.08784
127,-0.07808,-0.09759999999999999,-0.019519999999999996,0.08784,-0.02928,-0.058559999999999994,0.0,-0.08784,-0.05856,-0.06831999999999999,-0.06831999999999999,-0.08784
128,-0.06344,-0.09759999999999999,-0.034159999999999996,0.08052,-0.01464,-0.06588,-0.00488,-0.09272,-0.06831999999999999,-0.07808,-0.07808,-0.09272
129,-0.05856,-0.09759999999999999,-0.03903999999999999,0.07808,-0.009760000000000005,-0.06831999999999999,-0.00976,-0.09759999999999999,-0.06831999999999999,-0.07808,-0.07808,-0.09759999999999999
130,-0.05368,-0.09759999999999999,-0.043919999999999994,0.07564,-0.004880000000000002,-0.07075999999999999,-0.01464,-0.10248,-0.06831999999999999,-0.07808,-0.07808,-0.10248
131,-0.048799999999999996,-0.09759999999999999,-0.048799999999999996,0.07319999999999999,0.0,-0.07319999999999999,-0.01952,-0.10736,-0.06831999999999999,-0.07808,-0.07808,-0.10736
132,-0.06344,-0.09272,-0.02928,0.07808,-0.017079999999999998,-0.061,-0.01464,-0.09759999999999999,-0.06344,-0.0732,-0.06831999999999999,-0.09272
133,-0.06831999999999999,-0.08784,-0.01952000000000001,0.07808,-0.02439999999999999,-0.053680000000000005,-0.00976,-0.09759999999999999,-0.05856,-0.06831999999999999,-0.06831999999999999,-0.08784
134,-0.0732,-0.08295999999999999,-0.009759999999999991,0.07808,-0.031720000000000005,-0.04635999999999999,-0.00488,-0.09759999999999999,-0.05368,-0.06344,-0.06831999999999999,-0.08295999999999999
135,-0.07808,-0.07808,0.0,0.07808,-0.03904,-0.03904,0.0,-0.09759999999999999,-0.048799999999999996,-0.05856,-0.06831999999999999,-0.07808
136,-0.0732,-0.08784,-0.01464,0.08052000000000001,-0.02928,-0.05124,-0.00976,-0.10736,-0.05368,-0.06344,-0.07808,-0.08784
137,-0.06831999999999999,-0.08784,-0.01952000000000001,0.07808,-0.02439999999999999,-0.053680000000000005,-0.00976,-0.10736,-0.05856,-0.06831999999999999,-0.07808,-0.08784
138,-0.06344,-0.08784,-0.024400000000000005,0.07564,-0.019519999999999996,-0.05612,-0.00976,-0.10736,-0.06344,-0.0732,-0.07808,-0.08784
139,-0.05856,-0.08784,-0.02928,0.0732,-0.01464,-0.05856,-0.00976,-0.10736,-0.06831999999999999,-0.07808,-0.07808,-0.08784
140,-0.05856,-0.09759999999999999,-0.03903999999999999,0.07808,-0.009760000000000005,-0.06831999999999999,0.0,-0.09759999999999999,-0.06831999999999999,-0.07808,-0.06831999999999999,-0.09759999999999999
141,-0.05856,-0.09759999999999999,-0.03903999999999999,0.07808,-0.009760000000000005,-0.06831999999999999,0.0,-0.09759999999999999,-0.06831999999999999,-0.07808,-0.06831999999999999,-0.09759999999999999
142,-0.05856,-0.09759999999999999,-0.03903999999999999,0.07808,-0.009760000000000005,-0.06831999999999999,0.0,-0.09759999999999999,-0.06831999999999999,-0.07808,-0.06831999999999999,-0.09759999999999999
143,-0.05856,-0.09759999999999999,-0.03903999999999999,0.07808,-0.009760000000000005,-0.06831999999999999,0.0,-0.09759999999999999,-0.06831999999999999,-0.07808,-0.06831999999999999,-0.09759999999999999
144,-0.05856,-0.08784,-0.02928,0.0732,-0.01464,-0.05856,0.0,-0.08784,-0.05856,-0.06831999999999999,-0.06831999999999999,-0.08784
145,-0.05856,-0.08784,-0.02928,0.0732,-0.01464,-0.05856,0.0,-0.08784,-0.05856,-0.06831999999999999,-0.06831999999999999,-0.08784
146,-0.05856,-0.08784,-0.02928,0.0732,-0.01464,-0.05856,0.0,-0.08784,-0.05856,-0.06831999999999999,-0.06831999999999999,-0.08784
147,-0.05856,-0.08784,-0.02928,0.0732,-0.01464,-0.05856,0.0,-0.08784,-0.05856,-0.06831999999999999,-0.06831999999999999,-0.08784
148,-0.06831999999999999,-0.08784,-0.01952000000000001,0.07808,-0.02439999999999999,-0.053680000000000005,-0.00976,-0.09759999999999999,-0.05856,-0.05856,-0.06831999999999999,-0.08784
149,-0.06831999999999999,-0.08784,-0.01952000000000001,0.07808,-0.02439999999999999,-0.053680000000000005,-0.00976,-0.09759999999999999,-0.05856,-0.05856,-0.06831999999999999,-0.08784
150,-0.06831999999999999,-0.08784,-0.01952000000000001,0.07808,-0.02439999999999999,-0.053680000000000005,-0.00976,-0.09759999999999999,-0.05856,-0.05856,-0.06831999999999999,-0.08784
151,-0.06831999999999999,-0.08784,-0.01952000000000001,0.07808,-0.02439999999999999,-0.053680000000000005,-0.00976,-0.09759999999999999,-0.05856,-0.05856,-0.06831999999999999,-0.08784
152,-0.05856,-0.08784,-0.02928,0.0732,-0.01464,-0.05856,-0.00976,-0.09759999999999999,-0.05856,-0.06831999999999999,-0.06831999999999999,-0.08784
153,-0.05856,-0.08784,-0.02928,0.0732,-0.01464,-0.05856,-0.00976,-0.09759999999999999,-0.05856,-0.06831999999999999,-0.06831999999999999,-0.08784
