idx,I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
0,-0.009451577678140855,-0.03990334635380255,-0.02235438112466189,0.03160879025994645,0.012807189320344458,-0.025588814651120617,-0.008583611034286969,-0.08637682894788232,-0.04657482730360165,-0.02292301460370591,-0.04501618466625607,-0.022111710502646723
1,-0.008693523049095153,-0.0341784030589092,-0.029752579693706087,0.025382625556521664,0.015694513172652837,-0.019959170325202773,-0.008669099735418205,-0.091983110215689,-0.04652804178946335,-0.02692045031201899,-0.0457340803823524,-0.023080981256690017
2,0.0045550247164208545,-0.031956314977385686,-0.0234070419906356,0.015328170924378659,0.01608213848325036,-0.019421534314386604,-0.007394237669582175,-0.09643174776354752,-0.03886350211874462,-0.02755714916347007,-0.04593357311780118,-0.019524095333891194
3,0.013462098085947833,-0.026912667393978483,-0.025084467053943692,0.00803532523997144,0.023209138103284913,-0.022775886210875184,-0.00651253660787258,-0.09745008440368325,-0.0333148393361025,-0.028167385263237376,-0.04641487806357916,-0.019829219627695568
4,0.007840656387827076,-0.02682741700834132,-0.0217516949625691,0.011489844218312095,0.020311031445148373,-0.02164086643349485,-0.0043907359253477,-0.09548334309402734,-0.028198081616637102,-0.025353347584089497,-0.0454205269499508,-0.022418164367596184
5,0.0046766299618871375,-0.020268306709481224,-0.01749149698338265,0.009105878959753157,0.013181026547679556,-0.020136772787086865,-3.1640671798808737e-05,-0.09279195736375777,-0.026939773978329497,-0.01804241178721605,-0.04097789542598562,-0.025696255054794104
6,0.007294375985128932,-0.014103491414540382,-0.014054783451291141,0.004714598300661803,0.01271636492345096,-0.015487672471412455,0.0014058039475826362,-0.09160856114158482,-0.029711257476481307,-0.011640230571609154,-0.03677826913618702,-0.028268254717755004
7,0.009107960478040592,-0.013172279969899718,-0.019555524796299757,0.004371744085550815,0.0150938874477074,-0.015790942528871223,0.0008524211594931018,-0.09130714700895098,-0.03208248338691408,-0.012053408287432558,-0.0379984509884876,-0.028000522131026512
8,0.007200248932939942,-0.018171617289698065,-0.024291887140766775,0.008657268327259509,0.016517844371765136,-0.01875953534110456,-0.0030147797120569355,-0.0889025190603322,-0.03065278959838504,-0.016757421361107513,-0.0403629518050505,-0.02562094436258406
9,-0.0023984831939417237,-0.027164625499287182,-0.02228612972122628,0.016273447367577694,0.011452490492066186,-0.022365363273001294,-0.0020618483926002074,-0.08451552945093802,-0.027174819419982177,-0.021204562101553297,-0.03915862414625679,-0.023077404364515428
10,-0.005709239951877689,-0.023644472299991594,-0.020310429071493406,0.015354447835030951,0.007460124272516043,-0.016917552757084002,0.004527783830231441,-0.08217169125335183,-0.02368416434327813,-0.02349735483013391,-0.04047838571200768,-0.021422460437089345
11,-0.012302944286435264,-0.024344269528675865,-0.01618035890786395,0.020484750534219852,0.005350394512954514,-0.008197793371928188,0.011314615934596825,-0.08254881811389014,-0.02102791720858986,-0.023007833376612358,-0.041234059032518755,-0.021701774957386576
12,-0.022065775826201492,-0.026711628134390993,-0.0092592310671776,0.02745669011680786,-0.005636375938630145,-0.009534660207471705,0.01062783429201898,-0.0814474646199458,-0.02039745660591044,-0.019167235733025086,-0.04041251446218202,-0.02062452791027988
13,-0.014786717919092775,-0.024678971187700332,-0.0028415582776708474,0.022428954118720087,-0.004224154100679348,-0.008469624343915644,0.007077262782977954,-0.07798035215021153,-0.021751226291788644,-0.013647722675768616,-0.039731497367248236,-0.01986039455323572
14,-0.015218593913341454,-0.02070956648259838,0.003567151397218093,0.01809503670253153,-0.009651579335306377,-0.007371689299368494,0.004632446813076393,-0.07660228442734317,-0.021897484893838116,-0.009980417954157123,-0.0465160366729149,-0.01772745635858304
15,-0.017425202885064106,-0.022367693202482823,-0.002176431406021565,0.02210313635561343,-0.010095742532144108,-0.009333658253252086,0.0054449871735160315,-0.0791376044498304,-0.024991273444069168,-0.009488597600415597,-0.05152819362225675,-0.018195591777014266
16,-0.016268518206016845,-0.016287288954667856,-0.005347310019572551,0.018651539432336387,-0.0016748738231639783,-0.0034471860075175487,0.006017973713604817,-0.08166216944060292,-0.028952205807841937,-0.01189809418705429,-0.05246914368986784,-0.015166661066367812
17,-0.009480300171633142,-0.010693042399790893,-0.0008682526402973394,0.01139671187166811,-0.0034187140183116783,-0.004661633245285085,0.005940925029931349,-0.08042575860302426,-0.029258169824572678,-0.015810151190789403,-0.05036082172040998,-0.013813845912168575
18,-0.018071237105321124,-0.014447801192643871,0.0035118760953286917,0.01756955973493859,-0.007833674631538029,-0.004169676657795588,0.004216412893606374,-0.07635183036047807,-0.027640653150936764,-0.016855036146071978,-0.05029159783881812,-0.015773548019457424
19,-0.02129490070556643,-0.01917234584043044,0.003357045065921535,0.02310040904797816,-0.012156648016516638,-0.001467472901188047,0.005522002396732145,-0.07319186611545271,-0.031020321937592698,-0.0130518893337319,-0.052903149486660604,-0.016831064964682948
20,-0.0183818981384723,-0.01620403524717557,0.011020836781697765,0.01860300727878002,-0.011909637283832725,-0.0023532255232522363,0.00519833038359274,-0.07306053174137223,-0.0347550766235343,-0.010751806479301997,-0.055552542534666946,-0.0163559744667032
21,-0.019597749731779152,-0.013529495178969463,0.00875266581082141,0.017873663041330444,-0.012125542804836003,1.0989225667076483e-05,0.007951899188248478,-0.07420029788122409,-0.029599655304923474,-0.011610213881280584,-0.056587462366895616,-0.014346826674257025
22,-0.02255340710674665,-0.012337459531574523,0.017458880213256985,0.018755473905116764,-0.018014434109907617,0.005327574896522453,0.015472404187695033,-0.07230025464095988,-0.020066212525575736,-0.008367720708500708,-0.053275168319815776,-0.014515109544132009
23,-0.024656250970078585,-0.00027728963722340274,0.025442488176446672,0.014819259758897998,-0.02295240649821799,0.01597101053508664,0.024106457747754998,-0.06390581062645262,-0.006980295287958481,-0.00010808452866954872,-0.046694171008509235,-0.0128626468186741
24,-0.024915456806832673,0.020289348089183527,0.042949284647094445,0.005900109440079421,-0.03166514451785937,0.028832324510163865,0.031210820277923233,-0.05080716367365523,0.005291573299186787,0.01764485178663474,-0.02954853744476419,-0.004004761901078867
25,-0.02624069623719731,0.0342594617642894,0.06479963942168757,0.0012775458006058504,-0.04184622562050537,0.047360881861054846,0.034523722121358416,-0.03879618249024833,0.023079193898039946,0.03640210293693976,-0.0069269667509654995,0.006998641032324442
26,-0.030441107269297975,0.03918287749842772,0.07338876231137191,-0.00316690475889811,-0.04981797171529028,0.0600592095225011,0.03456670133289505,-0.028059864846781368,0.03886188500929236,0.058643438660984815,0.015722764862322512,0.014281894456533816
27,-0.02231039974327166,0.05174070433923344,0.07604725188608207,-0.015914307715657695,-0.049261047103775026,0.06320201754354177,0.03777985253448623,-0.009555037642727611,0.05972037111484656,0.07982265362846624,0.03669683420424044,0.026611894024273455
28,-0.008863190373319608,0.05689249286475227,0.07029191168758152,-0.025217535661080766,-0.034644142817623735,0.06354579456297199,0.050648464426960645,0.01934194137813556,0.0907533312180442,0.10586835047998035,0.056635267031336645,0.046422950658369294
29,-0.0042798784431026075,0.05732406171609816,0.06786551966684584,-0.02111204160221361,-0.033030878702280116,0.06641211378715695,0.06283098044070609,0.05796514986786502,0.1259672814363461,0.1376745551839667,0.08466527089222578,0.06810210190663422
30,-0.0037786186143994524,0.047388384726244376,0.055983809845147475,-0.01923436126811636,-0.031483229026967104,0.05743216703798942,0.07162508757194308,0.10049900601428653,0.16927669551803898,0.17870716738727227,0.12246420675522812,0.10128902955738567
31,0.00782958991972884,0.04123221798225277,0.03814985722783737,-0.023220863365034733,-0.01175874199115293,0.041703555485651335,0.07471180107162348,0.14633985066193464,0.2192551550151535,0.2341081148162217,0.17602716571305685,0.1525135519206065
32,0.04268328808993325,0.04884909583569542,0.012829537224617951,-0.04848497235080148,0.01820515434504784,0.031103874044861805,0.0668789415392657,0.19604940668008727,0.2778953189362311,0.3081863160925094,0.25474622724518725,0.21819944350226123
33,0.10265811910715694,0.06879316034076377,-0.02935054918080476,-0.08637197933212232,0.06722567099744473,0.01942290890544513,0.04533434908435226,0.24998267295412954,0.34232890332708193,0.39137638937209573,0.3435460151138652,0.30344151181699786
34,0.18832009234846447,0.09064199162364339,-0.08871978620601015,-0.1394502466557369,0.13760476503720576,-0.003964470378000766,0.01369804191122324,0.3117964653976774,0.41623390478234645,0.48012157046827775,0.4440242786167201,0.40757251125773675
35,0.28886868748661104,0.10594371476002634,-0.1762849306696141,-0.20110745757939905,0.2290147940095935,-0.040576872294594904,-0.035126962008192486,0.37901044994384414,0.4879428927244224,0.5746044574810367,0.5681043776661663,0.5254896268144778
36,0.4075409596345512,0.10723053351526787,-0.29248875309273703,-0.26277315411836266,0.35192770276940855,-0.0919696971694644,-0.09713134756670046,0.43280584588862714,0.5624148985440387,0.6666828692441429,0.6717777120558026,0.6386735826537587
37,0.5322821733835426,0.10694262655618711,-0.4198872171957606,-0.31883139873440286,0.47918221339289174,-0.15581288270051658,-0.16493278536854722,0.453922384018401,0.6102031976691609,0.7197320237766787,0.7451690033248126,0.72505788283611
38,0.656928989134677,0.09430455927047379,-0.5436162444788257,-0.37646761825705155,0.6024616137664236,-0.22599134492099465,-0.2352362161766421,0.44772877407644407,0.6261079353874306,0.7388163515780835,0.7978994393289245,0.7988602536945246
39,0.7437378949973641,0.12274118943749436,-0.6077964774292797,-0.42958364433911816,0.676938481706473,-0.24910281625562541,-0.3061926986323247,0.39997619058171396,0.62197691166998,0.7558754561146814,0.8271986165094083,0.8621636787863183
40,0.8029284947174471,0.15091637651367557,-0.6237051478546294,-0.4769044160576317,0.7103026007061325,-0.24236800925738658,-0.36958564345307304,0.3292306307265861,0.616492848538011,0.7608869776808829,0.8432673245333162,0.9066038959639167
41,0.8356419765118919,0.17455977743276796,-0.6235045734499295,-0.5018841108341021,0.7282629936389536,-0.22445721531235968,-0.41173432047660385,0.25164243692389726,0.5900513993189134,0.7151772555054063,0.8059317741047286,0.8997070763033881
42,0.853161353617947,0.16237568050664625,-0.6634449241750733,-0.49271495154518424,0.753779999105413,-0.25279489488687185,-0.4327303540846924,0.15131726328746598,0.49457201752840824,0.6139080872659384,0.6993200732833244,0.8202870188513209
43,0.8178048682696809,0.08974454299521434,-0.7229143990718968,-0.4464103485287563,0.7864833050338156,-0.3219212146924938,-0.4288323824281847,0.03483705064662299,0.32621811231296977,0.44881949618213024,0.5404249597233408,0.6913767301664702
44,0.739943293238803,0.011332044118447423,-0.7361628807491986,-0.3741483566756395,0.7466317275239684,-0.3568538275118985,-0.40678802504227896,-0.08999442457499174,0.14130935443989,0.2627011962299983,0.3796156196551721,0.5475002424797318
45,0.6263787316532609,-0.019855618211513534,-0.6813379676974359,-0.29557475210458983,0.6492962130638684,-0.33887667888779827,-0.36778830990395456,-0.2241444399514035,-0.03704325267897225,0.11478019797859834,0.24866111575826422,0.41963879834234896
46,0.486052578452562,-0.03578012481159623,-0.5564129471996997,-0.21925042976012976,0.5233695751412089,-0.2926869001572535,-0.33104998411861897,-0.36628953250966856,-0.2018026627178579,-0.023825811319022634,0.12596734300210957,0.30448295278317483
47,0.36354859514242477,-0.03493212052024495,-0.43546216946968486,-0.15148557521761294,0.4015004674529917,-0.23478401895543155,-0.29064794572559005,-0.5025497266271903,-0.33115516854276716,-0.14921518077454232,0.007715255008605051,0.18694162460540018
48,0.25388197779409294,-0.039388840013813924,-0.3336725018578891,-0.08948892820823495,0.2976608895664228,-0.18499767859380342,-0.23364835928496297,-0.6039345263621225,-0.42992122819571454,-0.24860872009328583,-0.09770743383864108,0.07425579138314604
49,0.1534677321564612,-0.06584473287891413,-0.25760742521845514,-0.0285277287430416,0.2147161183375139,-0.151829641063665,-0.1669105539063701,-0.6292463008171298,-0.49792194059133726,-0.32372800645055677,-0.18886023710615685,-0.028633796285855977
